avaliacao_id,aluno_id,disciplina,nota,data
735,37,Geografia,44.2,2024-08-25
736,37,Português,64.7,2024-11-10
737,37,Matemática,66.4,2024-11-10
738,37,Ciências,60.2,2024-11-10
739,37,História,79.5,2024-11-10
740,37,Geografia,77.8,2024-11-10
741,38,Português,66.8,2024-03-15
742,38,Matemática,22.3,2024-03-15
743,38,Ciências,61.9,2024-03-15
744,38,História,68.1,2024-03-15
745,38,Geografia,36.3,2024-03-15
746,38,Português,47.0,2024-05-20
747,38,Matemática,26.6,2024-05-20
748,38,Ciências,58.5,2024-05-20
749,38,História,51.5,2024-05-20
750,38,Geografia,76.2,2024-05-20
751,38,Português,67.6,2024-08-25
752,38,Matemática,49.2,2024-08-25
753,38,Ciências,80.4,2024-08-25
754,38,História,72.1,2024-08-25
755,38,Geografia,68.7,2024-08-25
756,38,Português,65.3,2024-11-10
757,38,Matemática,99.3,2024-11-10
758,38,Ciências,59.7,2024-11-10
759,38,História,69.9,2024-11-10
760,38,Geografia,55.1,2024-11-10
761,39,Português,20.2,2024-03-15
762,39,Matemática,72.8,2024-03-15
763,39,Ciências,44.7,2024-03-15
764,39,História,73.9,2024-03-15
765,39,Geografia,87.3,2024-03-15
766,39,Português,41.5,2024-05-20
767,39,Matemática,58.9,2024-05-20
768,39,Ciências,76.7,2024-05-20
769,39,História,53.6,2024-05-20
770,39,Geografia,100.0,2024-05-20
771,39,Português,50.0,2024-08-25
772,39,Matemática,57.9,2024-08-25
773,39,Ciências,70.7,2024-08-25
774,39,História,92.3,2024-08-25
775,39,Geografia,71.8,2024-08-25
776,39,Português,71.8,2024-11-10
777,39,Matemática,56.5,2024-11-10
778,39,Ciências,58.0,2024-11-10
779,39,História,71.6,2024-11-10
780,39,Geografia,55.9,2024-11-10
781,40,Português,64.2,2024-03-15
782,40,Matemática,50.2,2024-03-15
783,40,Ciências,77.5,2024-03-15
784,40,História,40.5,2024-03-15
785,40,Geografia,48.7,2024-03-15
786,40,Português,68.3,2024-05-20
787,40,Matemática,21.2,2024-05-20
788,40,Ciências,52.5,2024-05-20
789,40,História,65.7,2024-05-20
790,40,Geografia,82.8,2024-05-20
791,40,Português,62.7,2024-08-25
792,40,Matemática,52.5,2024-08-25
793,40,Ciências,84.9,2024-08-25
794,40,História,78.5,2024-08-25
795,40,Geografia,55.2,2024-08-25
796,40,Português,56.9,2024-11-10
797,40,Matemática,17.2,2024-11-10
798,40,Ciências,65.0,2024-11-10
799,40,História,70.7,2024-11-10
800,40,Geografia,70.1,2024-11-10
801,41,Português,58.6,2024-03-15
802,41,Matemática,9.9,2024-03-15
803,41,Ciências,76.5,2024-03-15
804,41,História,47.1,2024-03-15
805,41,Geografia,87.8,2024-03-15
806,41,Português,74.7,2024-05-20
807,41,Matemática,44.4,2024-05-20
808,41,Ciências,97.2,2024-05-20
809,41,História,73.0,2024-05-20
810,41,Geografia,51.3,2024-05-20
811,41,Português,82.9,2024-08-25
812,41,Matemática,19.1,2024-08-25
813,41,Ciências,74.0,2024-08-25
814,41,História,72.0,2024-08-25
815,41,Geografia,66.1,2024-08-25
816,41,Português,66.5,2024-11-10
817,41,Matemática,57.2,2024-11-10
818,41,Ciências,88.5,2024-11-10
819,41,História,66.2,2024-11-10
820,41,Geografia,55.1,2024-11-10
821,42,Português,50.1,2024-03-15
822,42,Matemática,62.1,2024-03-15
823,42,Ciências,30.0,2024-03-15
824,42,História,60.3,2024-03-15
825,42,Geografia,81.5,2024-03-15
826,42,Português,60.6,2024-05-20
827,42,Matemática,26.2,2024-05-20
828,42,Ciências,70.3,2024-05-20
829,42,História,64.6,2024-05-20
830,42,Geografia,38.9,2024-05-20
831,42,Português,45.8,2024-08-25
832,42,Matemática,0.0,2024-08-25
833,42,Ciências,70.0,2024-08-25
834,42,História,70.7,2024-08-25
835,42,Geografia,55.1,2024-08-25
836,42,Português,44.5,2024-11-10
837,42,Matemática,34.7,2024-11-10
838,42,Ciências,49.1,2024-11-10
839,42,História,61.7,2024-11-10
840,42,Geografia,65.2,2024-11-10
841,43,Português,83.0,2024-03-15
842,43,Matemática,41.4,2024-03-15
843,43,Ciências,68.5,2024-03-15
844,43,História,67.0,2024-03-15
845,43,Geografia,89.4,2024-03-15
846,43,Português,96.1,2024-05-20
847,43,Matemática,25.0,2024-05-20
848,43,Ciências,69.3,2024-05-20
849,43,História,65.1,2024-05-20
850,43,Geografia,62.1,2024-05-20
851,43,Português,65.9,2024-08-25
852,43,Matemática,53.7,2024-08-25
853,43,Ciências,47.3,2024-08-25
854,43,História,62.5,2024-08-25
855,43,Geografia,100.0,2024-08-25
856,43,Português,50.6,2024-11-10
857,43,Matemática,63.5,2024-11-10
858,43,Ciências,61.8,2024-11-10
859,43,História,60.5,2024-11-10
860,43,Geografia,48.9,2024-11-10
861,44,Português,46.5,2024-03-15
862,44,Matemática,43.3,2024-03-15
863,44,Ciências,73.9,2024-03-15
864,44,História,52.7,2024-03-15
865,44,Geografia,76.6,2024-03-15
866,44,Português,50.7,2024-05-20
867,44,Matemática,43.7,2024-05-20
868,44,Ciências,51.0,2024-05-20
869,44,História,63.2,2024-05-20
870,44,Geografia,82.8,2024-05-20
871,44,Português,77.5,2024-08-25
872,44,Matemática,48.1,2024-08-25
873,44,Ciências,71.4,2024-08-25
874,44,História,93.9,2024-08-25
875,44,Geografia,74.0,2024-08-25
876,44,Português,84.7,2024-11-10
877,44,Matemática,25.2,2024-11-10
878,44,Ciências,63.0,2024-11-10
879,44,História,58.7,2024-11-10
880,44,Geografia,89.0,2024-11-10
881,45,Português,40.0,2024-03-15
882,45,Matemática,79.4,2024-03-15
883,45,Ciências,81.9,2024-03-15
884,45,História,86.8,2024-03-15
885,45,Geografia,49.1,2024-03-15
886,45,Português,67.3,2024-05-20
887,45,Matemática,55.9,2024-05-20
888,45,Ciências,61.6,2024-05-20
889,45,História,62.8,2024-05-20
890,45,Geografia,59.5,2024-05-20
891,45,Português,33.4,2024-08-25
892,45,Matemática,46.4,2024-08-25
893,45,Ciências,66.7,2024-08-25
894,45,História,63.5,2024-08-25
895,45,Geografia,60.0,2024-08-25
896,45,Português,84.4,2024-11-10
897,45,Matemática,61.0,2024-11-10
898,45,Ciências,78.9,2024-11-10
899,45,História,63.6,2024-11-10
900,45,Geografia,63.3,2024-11-10
901,46,Português,53.6,2024-03-15
902,46,Matemática,30.9,2024-03-15
903,46,Ciências,71.9,2024-03-15
904,46,História,49.5,2024-03-15
905,46,Geografia,70.7,2024-03-15
906,46,Português,57.3,2024-05-20
907,46,Matemática,21.4,2024-05-20
908,46,Ciências,78.3,2024-05-20
909,46,História,59.5,2024-05-20
910,46,Geografia,69.5,2024-05-20
911,46,Português,38.3,2024-08-25
912,46,Matemática,10.1,2024-08-25
913,46,Ciências,79.4,2024-08-25
914,46,História,77.1,2024-08-25
915,46,Geografia,42.2,2024-08-25
916,46,Português,78.1,2024-11-10
917,46,Matemática,62.4,2024-11-10
918,46,Ciências,51.3,2024-11-10
919,46,História,67.2,2024-11-10
920,46,Geografia,70.7,2024-11-10
921,47,Português,61.3,2024-03-15
922,47,Matemática,76.5,2024-03-15
923,47,Ciências,60.9,2024-03-15
924,47,História,55.1,2024-03-15
925,47,Geografia,82.3,2024-03-15
926,47,Português,57.3,2024-05-20
927,47,Matemática,47.0,2024-05-20
928,47,Ciências,65.8,2024-05-20
929,47,História,53.3,2024-05-20
930,47,Geografia,76.8,2024-05-20
931,47,Português,70.1,2024-08-25
932,47,Matemática,53.2,2024-08-25
933,47,Ciências,36.0,2024-08-25
934,47,História,73.2,2024-08-25
935,47,Geografia,51.6,2024-08-25
936,47,Português,34.0,2024-11-10
937,47,Matemática,29.3,2024-11-10
938,47,Ciências,83.9,2024-11-10
939,47,História,49.3,2024-11-10
940,47,Geografia,67.9,2024-11-10
941,48,Português,53.1,2024-03-15
942,48,Matemática,80.6,2024-03-15
943,48,Ciências,69.1,2024-03-15
944,48,História,55.6,2024-03-15
945,48,Geografia,70.7,2024-03-15
946,48,Português,84.3,2024-05-20
947,48,Matemática,28.9,2024-05-20
948,48,Ciências,68.7,2024-05-20
949,48,História,70.1,2024-05-20
950,48,Geografia,73.0,2024-05-20
951,48,Português,50.2,2024-08-25
952,48,Matemática,49.2,2024-08-25
953,48,Ciências,37.3,2024-08-25
954,48,História,62.0,2024-08-25
955,48,Geografia,76.5,2024-08-25
956,48,Português,69.4,2024-11-10
957,48,Matemática,38.6,2024-11-10
958,48,Ciências,86.4,2024-11-10
959,48,História,87.2,2024-11-10
960,48,Geografia,58.3,2024-11-10
961,49,Português,60.8,2024-03-15
962,49,Matemática,54.2,2024-03-15
963,49,Ciências,71.5,2024-03-15
964,49,História,57.6,2024-03-15
965,49,Geografia,47.3,2024-03-15
966,49,Português,63.8,2024-05-20
967,49,Matemática,67.1,2024-05-20
968,49,Ciências,61.9,2024-05-20
969,49,História,49.6,2024-05-20
970,49,Geografia,61.2,2024-05-20
971,49,Português,33.6,2024-08-25
972,49,Matemática,30.7,2024-08-25
973,49,Ciências,46.6,2024-08-25
974,49,História,64.0,2024-08-25
975,49,Geografia,70.3,2024-08-25
976,49,Português,69.0,2024-11-10
977,49,Matemática,14.8,2024-11-10
978,49,Ciências,50.4,2024-11-10
979,49,História,67.6,2024-11-10
980,49,Geografia,69.3,2024-11-10
981,50,Português,51.2,2024-03-15
982,50,Matemática,59.5,2024-03-15
983,50,Ciências,76.6,2024-03-15
984,50,História,54.1,2024-03-15
985,50,Geografia,72.6,2024-03-15
986,50,Português,58.6,2024-05-20
987,50,Matemática,14.6,2024-05-20
988,50,Ciências,61.9,2024-05-20
989,50,História,92.9,2024-05-20
990,50,Geografia,54.4,2024-05-20
991,50,Português,37.3,2024-08-25
992,50,Matemática,58.6,2024-08-25
993,50,Ciências,59.2,2024-08-25
994,50,História,41.3,2024-08-25
995,50,Geografia,68.5,2024-08-25
996,50,Português,62.4,2024-11-10
997,50,Matemática,52.0,2024-11-10
998,50,Ciências,33.7,2024-11-10
999,50,História,87.3,2024-11-10
1000,50,Geografia,49.8,2024-11-10
1001,51,Português,59.2,2024-03-15
1002,51,Matemática,26.1,2024-03-15
1003,51,Ciências,51.9,2024-03-15
1004,51,História,42.8,2024-03-15
1005,51,Geografia,40.7,2024-03-15
1006,51,Português,72.7,2024-05-20
1007,51,Matemática,55.0,2024-05-20
1008,51,Ciências,61.3,2024-05-20
1009,51,História,36.9,2024-05-20
1010,51,Geografia,49.4,2024-05-20
1011,51,Português,74.9,2024-08-25
1012,51,Matemática,40.5,2024-08-25
1013,51,Ciências,82.7,2024-08-25
1014,51,História,39.7,2024-08-25
1015,51,Geografia,76.1,2024-08-25
1016,51,Português,50.6,2024-11-10
1017,51,Matemática,82.1,2024-11-10
1018,51,Ciências,62.3,2024-11-10
1019,51,História,73.5,2024-11-10
1020,51,Geografia,49.9,2024-11-10
1021,52,Português,59.2,2024-03-15
1022,52,Matemática,59.2,2024-03-15
1023,52,Ciências,76.2,2024-03-15
1024,52,História,78.9,2024-03-15
1025,52,Geografia,54.4,2024-03-15
1026,52,Português,54.8,2024-05-20
1027,52,Matemática,30.0,2024-05-20
1028,52,Ciências,44.0,2024-05-20
1029,52,História,65.0,2024-05-20
1030,52,Geografia,86.8,2024-05-20
1031,52,Português,43.0,2024-08-25
1032,52,Matemática,51.0,2024-08-25
1033,52,Ciências,49.0,2024-08-25
1034,52,História,83.4,2024-08-25
1035,52,Geografia,37.3,2024-08-25
1036,52,Português,46.9,2024-11-10
1037,52,Matemática,24.4,2024-11-10
1038,52,Ciências,59.6,2024-11-10
1039,52,História,56.6,2024-11-10
1040,52,Geografia,44.9,2024-11-10
1041,53,Português,55.8,2024-03-15
1042,53,Matemática,0.0,2024-03-15
1043,53,Ciências,49.1,2024-03-15
1044,53,História,88.7,2024-03-15
1045,53,Geografia,47.0,2024-03-15
1046,53,Português,41.0,2024-05-20
1047,53,Matemática,5.2,2024-05-20
1048,53,Ciências,72.7,2024-05-20
1049,53,História,80.2,2024-05-20
1050,53,Geografia,60.5,2024-05-20
1051,53,Português,66.6,2024-08-25
1052,53,Matemática,5.8,2024-08-25
1053,53,Ciências,37.7,2024-08-25
1054,53,História,64.7,2024-08-25
1055,53,Geografia,65.4,2024-08-25
1056,53,Português,73.3,2024-11-10
1057,53,Matemática,43.2,2024-11-10
1058,53,Ciências,56.4,2024-11-10
1059,53,História,56.4,2024-11-10
1060,53,Geografia,48.2,2024-11-10
1061,54,Português,67.8,2024-03-15
1062,54,Matemática,35.5,2024-03-15
1063,54,Ciências,58.5,2024-03-15
1064,54,História,70.9,2024-03-15
1065,54,Geografia,70.5,2024-03-15
1066,54,Português,50.9,2024-05-20
1067,54,Matemática,39.0,2024-05-20
1068,54,Ciências,70.9,2024-05-20
1069,54,História,72.5,2024-05-20
1070,54,Geografia,72.6,2024-05-20
1071,54,Português,27.8,2024-08-25
1072,54,Matemática,75.3,2024-08-25
1073,54,Ciências,57.6,2024-08-25
1074,54,História,99.0,2024-08-25
1075,54,Geografia,89.8,2024-08-25
1076,54,Português,70.9,2024-11-10
1077,54,Matemática,10.3,2024-11-10
1078,54,Ciências,60.6,2024-11-10
1079,54,História,71.6,2024-11-10
1080,54,Geografia,90.3,2024-11-10
1081,55,Português,65.3,2024-03-15
1082,55,Matemática,11.6,2024-03-15
1083,55,Ciências,69.6,2024-03-15
1084,55,História,94.8,2024-03-15
1085,55,Geografia,61.4,2024-03-15
1086,55,Português,94.2,2024-05-20
1087,55,Matemática,30.8,2024-05-20
1088,55,Ciências,47.1,2024-05-20
1089,55,História,64.8,2024-05-20
1090,55,Geografia,43.5,2024-05-20
1091,55,Português,54.4,2024-08-25
1092,55,Matemática,49.3,2024-08-25
1093,55,Ciências,84.2,2024-08-25
1094,55,História,32.0,2024-08-25
1095,55,Geografia,39.9,2024-08-25
1096,55,Português,58.6,2024-11-10
1097,55,Matemática,54.8,2024-11-10
1098,55,Ciências,63.0,2024-11-10
1099,55,História,59.3,2024-11-10
1100,55,Geografia,64.0,2024-11-10
1101,56,Português,36.4,2024-03-15
1102,56,Matemática,52.6,2024-03-15
1103,56,Ciências,67.0,2024-03-15
1104,56,História,84.1,2024-03-15
1105,56,Geografia,62.5,2024-03-15
1106,56,Português,73.4,2024-05-20
1107,56,Matemática,49.7,2024-05-20
1108,56,Ciências,71.7,2024-05-20
1109,56,História,80.0,2024-05-20
1110,56,Geografia,55.8,2024-05-20
1111,56,Português,45.7,2024-08-25
1112,56,Matemática,37.1,2024-08-25
1113,56,Ciências,47.5,2024-08-25
1114,56,História,73.8,2024-08-25
1115,56,Geografia,37.1,2024-08-25
1116,56,Português,92.5,2024-11-10
1117,56,Matemática,18.5,2024-11-10
1118,56,Ciências,96.7,2024-11-10
1119,56,História,57.0,2024-11-10
1120,56,Geografia,68.5,2024-11-10
1121,57,Português,52.0,2024-03-15
1122,57,Matemática,59.6,2024-03-15
1123,57,Ciências,86.9,2024-03-15
1124,57,História,64.2,2024-03-15
1125,57,Geografia,66.9,2024-03-15
1126,57,Português,88.8,2024-05-20
1127,57,Matemática,44.4,2024-05-20
1128,57,Ciências,59.6,2024-05-20
1129,57,História,77.7,2024-05-20
1130,57,Geografia,55.7,2024-05-20
1131,57,Português,51.0,2024-08-25
1132,57,Matemática,57.9,2024-08-25
1133,57,Ciências,75.2,2024-08-25
1134,57,História,93.2,2024-08-25
1135,57,Geografia,87.7,2024-08-25
1136,57,Português,43.8,2024-11-10
1137,57,Matemática,54.2,2024-11-10
1138,57,Ciências,71.6,2024-11-10
1139,57,História,82.2,2024-11-10
1140,57,Geografia,22.0,2024-11-10
1141,58,Português,62.0,2024-03-15
1142,58,Matemática,56.8,2024-03-15
1143,58,Ciências,91.4,2024-03-15
1144,58,História,56.9,2024-03-15
1145,58,Geografia,95.9,2024-03-15
1146,58,Português,70.2,2024-05-20
1147,58,Matemática,46.7,2024-05-20
1148,58,Ciências,76.0,2024-05-20
1149,58,História,55.7,2024-05-20
1150,58,Geografia,70.0,2024-05-20
1151,58,Português,56.1,2024-08-25
1152,58,Matemática,57.3,2024-08-25
1153,58,Ciências,66.4,2024-08-25
1154,58,História,56.1,2024-08-25
1155,58,Geografia,82.8,2024-08-25
1156,58,Português,39.2,2024-11-10
1157,58,Matemática,44.8,2024-11-10
1158,58,Ciências,92.8,2024-11-10
1159,58,História,41.0,2024-11-10
1160,58,Geografia,75.7,2024-11-10
1161,59,Português,56.6,2024-03-15
1162,59,Matemática,83.7,2024-03-15
1163,59,Ciências,75.7,2024-03-15
1164,59,História,84.8,2024-03-15
1165,59,Geografia,58.9,2024-03-15
1166,59,Português,58.7,2024-05-20
1167,59,Matemática,68.1,2024-05-20
1168,59,Ciências,67.1,2024-05-20
1169,59,História,74.1,2024-05-20
1170,59,Geografia,58.0,2024-05-20
1171,59,Português,61.0,2024-08-25
1172,59,Matemática,27.2,2024-08-25
1173,59,Ciências,36.0,2024-08-25
1174,59,História,89.4,2024-08-25
1175,59,Geografia,77.9,2024-08-25
1176,59,Português,61.2,2024-11-10
1177,59,Matemática,31.7,2024-11-10
1178,59,Ciências,74.7,2024-11-10
1179,59,História,71.2,2024-11-10
1180,59,Geografia,39.0,2024-11-10
1181,60,Português,54.4,2024-03-15
1182,60,Matemática,52.6,2024-03-15
1183,60,Ciências,46.0,2024-03-15
1184,60,História,47.6,2024-03-15
1185,60,Geografia,55.1,2024-03-15
1186,60,Português,54.1,2024-05-20
1187,60,Matemática,37.8,2024-05-20
1188,60,Ciências,55.2,2024-05-20
1189,60,História,70.2,2024-05-20
1190,60,Geografia,85.7,2024-05-20
1191,60,Português,81.4,2024-08-25
1192,60,Matemática,35.6,2024-08-25
1193,60,Ciências,54.0,2024-08-25
1194,60,História,67.1,2024-08-25
1195,60,Geografia,55.2,2024-08-25
1196,60,Português,53.2,2024-11-10
1197,60,Matemática,25.9,2024-11-10
1198,60,Ciências,54.0,2024-11-10
1199,60,História,45.3,2024-11-10
1200,60,Geografia,58.7,2024-11-10
1201,61,Português,36.0,2024-03-15
1202,61,Matemática,35.0,2024-03-15
1203,61,Ciências,76.5,2024-03-15
1204,61,História,43.3,2024-03-15
1205,61,Geografia,83.1,2024-03-15
1206,61,Português,75.0,2024-05-20
1207,61,Matemática,28.4,2024-05-20
1208,61,Ciências,48.8,2024-05-20
1209,61,História,77.7,2024-05-20
1210,61,Geografia,87.4,2024-05-20
1211,61,Português,28.4,2024-08-25
1212,61,Matemática,85.2,2024-08-25
1213,61,Ciências,96.9,2024-08-25
1214,61,História,35.5,2024-08-25
1215,61,Geografia,71.6,2024-08-25
1216,61,Português,46.8,2024-11-10
1217,61,Matemática,35.5,2024-11-10
1218,61,Ciências,57.5,2024-11-10
1219,61,História,67.7,2024-11-10
1220,61,Geografia,59.6,2024-11-10
1221,62,Português,27.5,2024-03-15
1222,62,Matemática,60.0,2024-03-15
1223,62,Ciências,61.9,2024-03-15
1224,62,História,77.1,2024-03-15
1225,62,Geografia,65.0,2024-03-15
1226,62,Português,65.6,2024-05-20
1227,62,Matemática,39.6,2024-05-20
1228,62,Ciências,79.4,2024-05-20
1229,62,História,80.3,2024-05-20
1230,62,Geografia,75.4,2024-05-20
1231,62,Português,66.2,2024-08-25
1232,62,Matemática,24.7,2024-08-25
1233,62,Ciências,37.4,2024-08-25
1234,62,História,59.9,2024-08-25
1235,62,Geografia,68.4,2024-08-25
1236,62,Português,75.7,2024-11-10
1237,62,Matemática,31.6,2024-11-10
1238,62,Ciências,73.0,2024-11-10
1239,62,História,75.5,2024-11-10
1240,62,Geografia,87.7,2024-11-10
1241,63,Português,42.9,2024-03-15
1242,63,Matemática,66.2,2024-03-15
1243,63,Ciências,56.9,2024-03-15
1244,63,História,72.1,2024-03-15
1245,63,Geografia,49.8,2024-03-15
1246,63,Português,66.3,2024-05-20
1247,63,Matemática,47.3,2024-05-20
1248,63,Ciências,71.8,2024-05-20
1249,63,História,59.9,2024-05-20
1250,63,Geografia,77.8,2024-05-20
1251,63,Português,47.8,2024-08-25
1252,63,Matemática,27.6,2024-08-25
1253,63,Ciências,79.8,2024-08-25
1254,63,História,52.8,2024-08-25
1255,63,Geografia,71.3,2024-08-25
1256,63,Português,51.2,2024-11-10
1257,63,Matemática,66.7,2024-11-10
1258,63,Ciências,75.2,2024-11-10
1259,63,História,73.6,2024-11-10
1260,63,Geografia,48.4,2024-11-10
1261,64,Português,78.2,2024-03-15
1262,64,Matemática,21.5,2024-03-15
1263,64,Ciências,72.9,2024-03-15
1264,64,História,63.6,2024-03-15
1265,64,Geografia,71.7,2024-03-15
1266,64,Português,82.7,2024-05-20
1267,64,Matemática,48.7,2024-05-20
1268,64,Ciências,63.6,2024-05-20
1269,64,História,58.4,2024-05-20
1270,64,Geografia,62.2,2024-05-20
1271,64,Português,55.8,2024-08-25
1272,64,Matemática,45.6,2024-08-25
1273,64,Ciências,41.9,2024-08-25
1274,64,História,90.2,2024-08-25
1275,64,Geografia,78.1,2024-08-25
1276,64,Português,62.8,2024-11-10
1277,64,Matemática,14.2,2024-11-10
1278,64,Ciências,54.7,2024-11-10
1279,64,História,52.1,2024-11-10
1280,64,Geografia,80.0,2024-11-10
1281,65,Português,48.2,2024-03-15
1282,65,Matemática,53.8,2024-03-15
1283,65,Ciências,57.7,2024-03-15
1284,65,História,66.7,2024-03-15
1285,65,Geografia,82.8,2024-03-15
1286,65,Português,54.7,2024-05-20
1287,65,Matemática,23.7,2024-05-20
1288,65,Ciências,70.4,2024-05-20
1289,65,História,60.5,2024-05-20
1290,65,Geografia,74.3,2024-05-20
1291,65,Português,47.8,2024-08-25
1292,65,Matemática,47.5,2024-08-25
1293,65,Ciências,59.2,2024-08-25
1294,65,História,53.7,2024-08-25
1295,65,Geografia,70.1,2024-08-25
1296,65,Português,56.6,2024-11-10
1297,65,Matemática,76.1,2024-11-10
1298,65,Ciências,67.6,2024-11-10
1299,65,História,76.3,2024-11-10
1300,65,Geografia,51.7,2024-11-10
1301,66,Português,78.7,2024-03-15
1302,66,Matemática,43.5,2024-03-15
1303,66,Ciências,34.8,2024-03-15
1304,66,História,65.2,2024-03-15
1305,66,Geografia,78.2,2024-03-15
1306,66,Português,64.1,2024-05-20
1307,66,Matemática,37.1,2024-05-20
1308,66,Ciências,70.8,2024-05-20
1309,66,História,63.5,2024-05-20
1310,66,Geografia,51.6,2024-05-20
1311,66,Português,97.2,2024-08-25
1312,66,Matemática,39.3,2024-08-25
1313,66,Ciências,45.2,2024-08-25
1314,66,História,66.7,2024-08-25
1315,66,Geografia,62.5,2024-08-25
1316,66,Português,48.7,2024-11-10
1317,66,Matemática,80.0,2024-11-10
1318,66,Ciências,63.1,2024-11-10
1319,66,História,50.4,2024-11-10
1320,66,Geografia,64.9,2024-11-10
1321,67,Português,55.5,2024-03-15
1322,67,Matemática,90.3,2024-03-15
1323,67,Ciências,68.9,2024-03-15
1324,67,História,31.2,2024-03-15
1325,67,Geografia,54.2,2024-03-15
1326,67,Português,60.1,2024-05-20
1327,67,Matemática,44.6,2024-05-20
1328,67,Ciências,67.8,2024-05-20
1329,67,História,43.2,2024-05-20
1330,67,Geografia,91.4,2024-05-20
1331,67,Português,39.2,2024-08-25
1332,67,Matemática,39.5,2024-08-25
1333,67,Ciências,55.1,2024-08-25
1334,67,História,85.6,2024-08-25
1335,67,Geografia,51.2,2024-08-25
1336,67,Português,60.1,2024-11-10
1337,67,Matemática,94.4,2024-11-10
